Episode Reward,Penalties,Simulation Steps,Validation Reward,Distance Travelled
0,0,1,9.841542054276804, 0
-18.7758180749816,-20,5,8.525892712261715, 0
-19.312838802822945,-20,3,-3.309238928382797, 0
-9.340251008848911,-20,15,-2.117889247474497, 0
1.7947651012852432,-20,19,7.035696940667197, 0
12.834528816238791,-20,15,-0.06956060004021225, 0
0,0,1,-0.07136469201428142, 0
0,0,1,3.2034409476420223, 0
21.16278928725425,0,50,0.5612236913906763, 0
26.703847723146833,0,50,5.178831795228794, 0
26.713964437172567,0,50,0.5804629445143128, 0
-9.193014667823926,-20,30,10.515261089581916, 0
0,0,1,4.516464825917714, 0
184.5402479316192,0,121,46.77773548278744, 0
65.6778280177628,0,50,-1.3742863466500364, 0
20.95852962679058,0,50,-3.362248633138983, 0
0,0,1,-3.3629315613464748, 0
-19.395754223192807,-20,3,5.800820548293203, 0
-10.711343006093228,-20,11,9.253360279232648, 0
49.03650928992662,0,50,9.758967312293297, 0
0,0,1,16.82476011212223, 0
0,0,1,16.207949834220976, 0
53.06346646868273,0,50,2.5052042905941896, 0
48.63894658141115,0,50,37.54731454205437, 0
0,0,1,24.323869684881828, 0
17.16774274348297,-20,21,4.451054769922047, 0
0,0,1,18.80874697224673, 0
37.486012623079866,0,50,-0.6220742524637917, 0
0,0,1,4.157319825261315, 0
-17.698821829704023,-20,2,7.702245458837531, 0
2.581518929116079,-20,14,-3.1476381834797307, 0
47.63353709549559,0,50,5.239671915936055, 0
33.86104359972117,-20,34,-2.1051515421665146, 0
-9.216291817724247,-20,15,5.131765709269098, 0
0,0,1,13.153391458305961, 0
16.3891096306642,-20,36,24.978011280273442, 0
-10.635125390254055,-20,12,6.563026911021133, 0
75.26524750854901,0,50,-3.168369112454231, 0
21.156680103385522,-20,27,-7.364075616763462, 0
40.68315838272829,0,50,12.531304326156633, 0
-12.51015975980513,-20,6,-4.571643463849223, 0
-9.914770574282404,-20,8,-3.4465710697153256, 0
64.68453099605034,0,50,-3.9928766846760766, 0
0,0,1,-2.607907792533587, 0
-10.786581705605276,-20,5,2.1870422958728017, 0
60.515807122611164,0,50,-4.626283824244482, 0
0,0,1,107.28649630661697, 0
17.91014696610788,-20,42,-0.5974563104184085, 0
-16.800860222329984,-20,5,-0.6026731998029256, 0
-10.423880745130813,-20,12,4.229887392850941, 0
-1.0189672066790578,-20,11,10.030014732123153, 0
-15.898942005663766,-20,8,11.047909102063088, 0
0.36615415625495373,-20,14,0.7975894166623423, 0
-16.18603617829667,-20,7,-5.3299727741875795, 0
82.10595821699248,0,50,20.278128175125598, 0
-1.3280513929692148,-20,10,-5.331194592525502, 0
33.13147288392625,0,50,-5.332233803724508, 0
15.286974710012366,-20,17,89.66920479169629, 0
-11.908637640596154,-20,8,90.5611119294331, 0
-16.334433722317797,-20,6,90.58937447928209, 0
0,0,1,89.31059956627045, 0
7.865889192046655,-20,45,-0.6189138323587606, 0
0,0,1,43.70927712380276, 0
-14.427752710697389,-20,6,-3.3209446590026124, 0
0,0,1,-3.3166245936242937, 0
-12.417321357667571,-20,6,0.051050921016789985, 0
-19.69772494459512,-20,2,11.029743977375006, 0
54.345259146797794,-20,43,-0.5915816775962703, 0
1.9781884598162094,-20,33,-5.3282179533336675, 0
-18.802014693627804,-20,5,5.629153984893652, 0
-19.099404280350917,-20,4,-5.3291499170364105, 0
0,0,1,17.873637748845205, 0
-17.609457199321465,-20,9,7.051183987505425, 0
27.9039430003641,-20,48,3.7653375060519174, 0
0,0,1,6.259115222860565, 0
26.378948650862405,-20,45,15.10467199638192, 0
0,0,1,2.8385004077290183, 0
57.924798220412185,0,50,-5.329353570217705, 0
-5.683832583598555,-20,8,2.849626102302759, 0
0,0,1,9.044519478629997, 0
-19.38719227488144,-20,3,0.012244547335070521, 0
-18.796657132200714,-20,5,-2.003021506010782, 0
46.06510690925539,0,50,10.401255056513829, 0
7.575647724511782,-20,48,-3.32076694018484, 0
-10.347413283141185,-20,6,-5.3332925532238455, 0
-17.608382219801374,-20,9,2.901727009032827, 0
-1.0924176705265225,-20,9,11.581612331401747, 0
-8.302932965289223,-20,6,-2.548675174021244, 0
-17.00600810155725,-20,11,-1.941677304195423, 0
2.9108687145099204,-20,15,-0.6154462011355779, 0
-19.386257625077672,-20,3,3.715405978674516, 0
97.02332175094854,0,50,-5.330126617379803, 0
19.49763965882219,-20,24,-3.1593339694966884, 0
36.31466596526102,0,50,-5.33121753291309, 0
37.780923208380315,-20,35,4.288252237586603, 0
-12.999854409518152,-20,4,8.497135551611958, 0
67.61989931164089,0,50,1.3296144389808493, 0
-19.69842411431506,-20,2,-1.2224006751841507, 0
63.47900263167108,0,51,-2.557122547453508, 0
0,0,1,-1.9952600241984673, 0
-5.1772748183869695,-20,9,-1.9859528214977367, 0
95.60518956289572,0,50,-3.9980347204673237, 0
-14.084849899559796,-20,7,8.168529839420874, 0
52.144523568951534,-20,41,3.9909558288397378, 0
170.24474875429834,0,129,7.581813335436184, 0
-5.828697980369082,-20,7,18.52173243460509, 0
105.12243028221923,0,50,38.26766828790117, 0
0,0,1,48.27449054643382, 0
-7.940966313319992,-20,7,26.58325396496084, 0
87.73285964660538,0,50,133.14883138704934, 0
70.6575451872752,0,53,95.21528421115636, 0
65.27367722264394,0,50,84.40184898458216, 0
64.23932980650072,0,50,-2.7015359504366048, 0
0,0,1,86.96556573212442, 0
7.8974706296299395,-20,15,89.58243519020468, 0
-19.694152758446222,-20,2,87.79574058757468, 0
108.97816775032824,0,50,38.08468007833381, 0
-10.53082007524388,-20,5,50.0923356763743, 0
4.034423986181224,-20,12,-0.6638407748747035, 0
-17.699393396028118,-20,2,1.3920918388298755, 0
0,0,1,28.321964315680475, 0
-5.522467395150212,-20,8,13.46013065730811, 0
0,0,1,-0.7056297601901722, 0
-17.69934823453002,-20,2,9.316316381565976, 0
40.995684623640884,-20,32,56.17260557387678, 0
-17.69893982582682,-20,2,8.005581884309436, 0
-17.699052183075242,-20,2,7.977736901432706, 0
3.512115441199306,-20,24,56.04636978451619, 0
0,0,1,20.73773985269989, 0
-17.682232350281325,-20,2,60.820820277891556, 0
0,0,1,34.82918379860297, 0
10.925517091603048,-20,15,4.002943353565781, 0
-6.033977746246181,-20,7,24.2847699260806, 0
-6.052412948908136,-20,7,145.03108531959705, 0
57.48805253807168,0,50,76.5154000550096, 0
-16.183993511615604,-20,7,7.34085361216863, 0
0,0,1,27.829475846821737, 0
-17.682683096020305,-20,2,7.3405581026324676, 0
-17.692444238014133,-20,2,150.55866521151728, 0
0,0,1,158.47436067885866, 0
5.659176880708969,-20,12,94.15121656730538, 0
12.661509229637819,-20,15,24.01511768781141, 0
0,0,1,33.35575420826072, 0
0,0,1,156.92701398804587, 0
-5.205933776703725,-20,9,22.026536533333427, 0
-13.056851736431906,-20,4,-5.325776217452441, 0
3.9482568475226714,-20,16,136.49674988475712, 0
4.605925611386759,-20,13,100.69125303843114, 0
33.75794125208927,-20,40,112.05906658026299, 0
