Episode Reward,Penalties,Simulation Steps,Validation Reward,Distance Travelled
-17.37500658618463,-20,46,23.419938185212875, 0
-19.555687415200136,-20,8,24.26657940885023, 0
-19.4959340360277,-20,7,-2.7348186399925307, 0
-19.12457210553524,-20,4,-0.39909028778020783, 0
-8.209435184547925,-20,21,-6.545654875610066, 0
-11.958510175846603,-20,7,-6.322637174674605, 0
-1.0629474646418018,-20,27,20.688425453280438, 0
-12.334013835883272,-20,23,22.15521126534243, 0
-16.690094845159003,-20,13,9.290090322614567, 0
-7.929824784562465,-20,14,43.37704439340275, 0
65.16362570800729,-20,79,7.6726218393696755, 0
100.1412820259916,-20,70,2.038602309804716, 0
-0.5766859914556974,-20,12,35.50875350473536, 0
-10.744711488175795,-20,5,37.329572756878136, 0
-15.454805772517995,-20,17,13.34886892613551, 0
51.65540027464116,-20,33,41.0256671856663, 0
20.88197955522497,-20,24,22.934672803938, 0
-5.437924314081936,-20,10,52.31042400628143, 0
12.850316162556872,-20,26,15.800232253339704, 0
47.48028690668583,-20,25,18.290882901571493, 0
40.433687538761745,-20,22,0.32193550358548606, 0
15.149857802465348,-20,16,8.031226808518436, 0
10.394800726205624,-20,14,18.63945409828106, 0
191.32613418459556,-20,72,-8.886299539776289, 0
-17.703365237374683,-20,2,-9.147620424741286, 0
-17.684490091847113,-20,2,22.740859128420638, 0
-17.70281770956009,-20,2,35.67942115778219, 0
-17.70158315240635,-20,2,21.67799387351944, 0
229.49270071228585,-20,55,-2.2035768217837184, 0
4.214317572341443,-20,14,4.652286705452271, 0
-19.871158450046906,-20,3,2.4081069190273467, 0
64.54309350350401,-20,22,0.40710952243512644, 0
-0.06394432318654708,-20,13,9.333493013085146, 0
75.39123970751325,-20,37,-1.9180973823470708, 0
-19.380234601016635,-20,3,0.393533247721928, 0
57.563072541383264,-20,58,-4.833958672204314, 0
4.498801879167861,-20,16,-4.821759933274581, 0
-5.966777910646712,-20,7,-4.821836779424659, 0
33.011529550901486,-20,52,58.190348688638224, 0
143.47115265460516,0,90,-2.2685855711336984, 0
66.74222322309579,-20,47,-2.2543994269513137, 0
9.797115350558126,-20,19,-1.1051045199378908, 0
43.387752350830674,0,50,-2.2517699282386925, 0
-15.393278168027011,-20,3,-2.252366331402058, 0
13.30980807755574,-20,37,1.4499714795651322, 0
21.490334719651926,0,50,28.720528950495286, 0
33.5457437425075,0,50,0.3316271467648555, 0
84.35024182650568,0,66,49.71478679108501, 0
-14.482718496571138,-20,6,6.389092913919576, 0
192.0154608217187,0,114,18.72212445170751, 0
-17.698624900791263,-20,2,10.92155480088886, 0
326.75440190576074,0,118,23.889824357899016, 0
256.70005884849456,0,113,143.42565557610078, 0
248.3970631718667,0,115,29.7936722233284, 0
222.10800730308387,0,115,50.89350994597018, 0
79.26795029951445,0,57,4.885970640705315, 0
99.37509628626178,0,62,7.8322997182100735, 0
257.2449124043378,0,115,11.772907239868118, 0
217.6150997050802,0,116,131.2853232823264, 0
247.92547855863074,0,114,-4.829316378413587, 0
249.1947829964165,0,111,34.00618099277479, 0
232.34507372964703,0,116,30.376432361920905, 0
79.32878114010148,0,50,25.27561568853228, 0
104.49221451865102,0,66,35.28725882653139, 0
256.34793155080234,0,115,164.21218608746457, 0
69.16881886496945,0,50,14.74957375868923, 0
132.0897594077103,0,67,47.593745188972186, 0
139.0809975118299,-20,81,151.17318656220704, 0
-11.970491106642188,-20,27,50.53267484756889, 0
-14.08800218867895,-20,16,4.553453497772095, 0
-18.582139390580668,-20,8,-7.438787575961948, 0
-18.713721754701435,-20,23,-8.807404182414334, 0
-18.946379406187326,-20,8,3.101798110653995, 0
22.06683840390711,0,50,21.534508894051662, 0
-19.712250985614517,-20,2,22.590379606232364, 0
34.112285139647064,0,118,0.5286806135217361, 0
38.27656073098604,0,65,31.119997938778322, 0
21.925284341747705,0,50,38.233634249084844, 0
9.00111311186382,0,120,23.998524142990963, 0
131.8990387830737,0,62,39.47179795724552, 0
-17.076607519617404,-20,15,28.29617257569097, 0
-19.706932819460715,-20,2,59.83827148387648, 0
12.572380094170192,-20,37,114.75148557922877, 0
-16.96267753459201,-20,13,36.32946080740076, 0
-19.70011903456901,-20,2,43.53894069673255, 0
-18.80480062056297,-20,5,42.611188198085586, 0
32.10523796374594,-20,37,86.88556211805167, 0
60.06717734864105,0,51,0.5144275102767857, 0
12.974737646831874,0,122,6.984367731220917, 0
-19.63712061520374,-20,9,7.010623668640914, 0
-17.81390706256284,-20,31,-6.832134282463848, 0
7.9516677311448545,0,113,-4.840098143741003, 0
21.97974070614008,0,50,-4.262113522099824, 0
21.736371098444504,0,50,-2.204104229254802, 0
78.5313697169419,-20,64,3.5925766236249785, 0
-7.616388762087622,-20,29,-4.83931808919813, 0
206.64531224012072,0,111,-4.839837734862666, 0
6.61455744855331,0,50,0.3287455834832276, 0
18.31582307515937,0,61,-1.6067858507024813, 0
19.250301261092908,-20,57,0.3244201598567642, 0
-19.069092562931495,-20,5,10.723639790651134, 0
-19.671269191478206,-20,3,23.90182006660754, 0
-18.892377088172868,-20,9,16.705603097029826, 0
-14.64864690075805,-20,17,-3.7292807919748174, 0
-7.002969821608147,-20,29,-1.601950188255925, 0
18.396928845906707,0,50,-5.090243164330101, 0
30.832968192796447,0,52,156.45315248177138, 0
43.83811021433876,0,66,-3.339567527373635, 0
30.295961409663672,0,50,9.0324925861919, 0
40.75318975783578,0,56,3.775141356782262, 0
-19.60983737510816,-20,4,5.778293101066049, 0
155.00633144499724,0,115,40.96378516686589, 0
28.334256626716257,0,50,3.79579617001394, 0
43.8293271482895,0,50,38.1915399601098, 0
23.37763034187791,0,50,51.70017864554029, 0
16.07789198211697,0,50,39.10929432290831, 0
25.079188029099754,0,51,33.64158224127216, 0
36.46720164990126,0,51,45.69265638142764, 0
-19.06037195044888,-20,5,77.25914330862855, 0
-19.706715709832828,-20,2,40.74796057561272, 0
121.99180583858771,0,120,165.74521324110853, 0
-19.508722406438245,-20,6,183.6863743745414, 0
35.85999939378111,-20,58,55.79443462477448, 0
-19.858935343122695,-20,4,107.00269250554801, 0
50.278380996582456,0,50,41.785034324847345, 0
11.253350801870441,0,94,55.10197004276109, 0
-19.892278317861468,-20,3,3.4722949947179877, 0
-17.69935335471397,-20,2,0.38965359890585205, 0
-19.763803029811942,-20,6,-2.252433349351225, 0
-12.812746946641342,-20,5,3.5445634710305516, 0
-19.862806182373003,-20,4,0.3618385193302025, 0
-10.495648350109342,-20,75,1.5900046061511368, 0
23.749506370132014,0,51,-2.253287551254642, 0
46.20418721457699,0,50,-1.931171776220996, 0
52.201510360410374,0,51,-1.6897940134697969, 0
18.515471194974978,-20,31,-3.0898406509521372, 0
16.299627178466242,0,51,-2.2537912430085747, 0
21.22175133564716,0,51,-2.2648505994926698, 0
44.98595947480664,0,50,-4.840731778629349, 0
78.40807084525483,0,61,-2.199782715053985, 0
-16.759849612925613,-20,7,-2.202751447018965, 0
-7.393339676898663,-20,11,56.30336505412409, 0
-19.613498266267165,-20,3,47.217630090451124, 0
-18.341831370196466,-20,8,5.729990783776261, 0
-19.610553941970597,-20,3,-6.826892533603386, 0
8.36916094499471,0,65,-6.838930768010725, 0
27.715190704807252,0,55,-4.1633690909652925, 0
284.4234808797567,-20,96,-2.2035066229616094, 0
-17.411873246680855,-20,3,5.659085064629206, 0
-19.287479751980698,-20,8,-2.200292288056483, 0
97.53671796276558,-20,81,-6.268794054381781, 0
95.05228536943686,-20,84,-6.777554357484001, 0
109.54145265120808,0,70,4.700982637340118, 0
10.740472785665183,-20,16,2.826500735830315, 0
34.48577637368605,0,54,15.246484633165526, 0
121.70492299750896,0,107,12.153333522226006, 0
68.98994661736509,0,105,127.12966299505123, 0
-19.644006544648928,-20,3,55.531900128534275, 0
80.2989149255763,0,87,15.049369957171304, 0
21.625822338751114,0,50,19.431997892842848, 0
34.992318926932114,0,55,22.99210170839919, 0
-16.469447533450936,-20,31,21.811708232671496, 0
-12.88953678761953,-20,5,20.87188510419534, 0
44.850027902616745,-20,64,20.725241635666812, 0
-17.645181451912933,-20,3,21.138500709765314, 0
156.38863328794605,0,107,35.69085587516701, 0
-17.55860384130598,-20,5,5.299060336796975, 0
-17.613583294054312,-20,3,-9.080839940448751, 0
-19.631668977617835,-20,3,20.978519339206123, 0
317.7903359601236,0,106,-7.075050040888517, 0
-19.707193589848455,-20,2,20.57010551604455, 0
1.0643928197023875,-20,9,20.648750143636654, 0
-19.598915149788542,-20,4,6.084063058126862, 0
-13.468968221541065,-20,12,23.209766853155138, 0
21.15543083398111,-20,20,7.639492737939516, 0
-12.484592293124184,-20,6,-0.7439889857244406, 0
27.075968765414082,0,50,-0.4791909496783724, 0
-19.63275791941165,-20,3,-6.110715533221951, 0
9.605258179354811,0,107,10.151963677765469, 0
30.85060766603355,-20,31,-3.245022997120138, 0
160.78770537960008,0,108,13.267236510953463, 0
-17.68150559682132,-20,2,-6.73885742671178, 0
-18.963054040978495,-20,6,-1.1822217027279063, 0
36.6960438897932,-20,39,-6.251828447102801, 0
-19.707378194932822,-20,2,-6.255864926067701, 0
273.25692186963556,0,109,-5.318241151455099, 0
-19.60170309476945,-20,4,-6.507608177226188, 0
-17.68110286039386,-20,2,-9.36006969589467, 0
-17.0131771123735,-20,5,-2.663495681126867, 0
36.535208514727415,-20,19,-8.815999952747472, 0
-0.5552527701094405,-20,10,8.915282854744227, 0
99.1506951633478,-20,53,-8.556751292891471, 0
288.13952286145405,0,108,-0.5003221883129463, 0
-17.6811909783171,-20,2,-9.364707803728264, 0
-19.651142238685054,-20,3,21.216556062011275, 0
-13.560474739925011,-20,8,-1.2400881612057741, 0
-16.59414494443859,-20,6,-7.780987449012791, 0
-19.32041873252292,-20,4,-1.6492849424913665, 0
6.057057019155394,-20,17,-7.778886908574252, 0
-12.056589293180561,-20,19,15.9348185989267, 0
-15.969923955879993,-20,11,-2.2367479539488873, 0
9.297378537247049,-20,17,-4.795675938959387, 0
130.20566115420527,0,110,-8.395190221263206, 0
-19.706518023010563,-20,2,37.98138722280389, 0
-17.41130825320433,-20,3,6.733192143186734, 0
166.61333742286092,0,108,-6.8266106127567205, 0
53.1384657161803,0,87,-5.37831861470071, 0
-19.622844350614336,-20,4,-3.60944200417532, 0
100.93127090503386,0,110,24.124141069809045, 0
-19.910701833436153,-20,3,24.0919844266091, 0
-17.33267110532041,-20,4,-8.21633365317689, 0
7.303225092028523,-20,18,-8.463533879834156, 0
-17.000959548493405,-20,5,-5.326854546216142, 0
-14.92488919121,-20,42,-6.454976257181711, 0
63.28024226611511,0,53,-8.820644612763662, 0
-19.643721406736024,-20,3,24.189347228924213, 0
179.02734983698724,-20,36,-9.380375417229633, 0
-17.643793106524473,-20,3,-9.380135645747686, 0
-17.325964418976604,-20,4,20.16399884678711, 0
-19.383849936779185,-20,8,-8.795977744414639, 0
-17.70392351623297,-20,2,-6.4062847126063, 0
-17.93675315130197,-20,22,-3.920685158154252, 0
-19.650935155786026,-20,3,-0.04940888754907391, 0
-15.271814684704225,-20,4,-9.05385392242804, 0
-17.29848147514055,-20,5,-9.051737364873668, 0
-17.746726031884847,-20,35,20.475866347216105, 0
-17.70758081717858,-20,2,19.764962922256224, 0
-17.71217315050422,-20,2,19.038079450613985, 0
-6.013765822115172,-20,7,-9.087953754662983, 0
-19.70541180601376,-20,2,-8.837123955033427, 0
-3.5101071103094856,-20,9,-9.381109935035354, 0
-10.642652640052205,-20,6,-7.443144788819568, 0
-11.888112332239169,-20,26,-6.826645342568615, 0
-12.97897136418863,-20,6,-6.825949818596875, 0
20.875928629625736,-20,45,-9.067297216358691, 0
13.800522898672344,-20,34,-9.049773972613155, 0
139.10914059622138,0,107,20.0079851284211, 0
1.3993449308627852,-20,49,35.73577346130281, 0
8.45651374264127,-20,14,-6.470038008435851, 0
-8.62562196985693,-20,52,-9.065010564218143, 0
-13.344815542062367,-20,32,-8.154747551105519, 0
15.440072452182868,-20,86,-5.686834519445172, 0
27.340973774138124,0,50,-3.923682835569748, 0
-19.40472085151817,-20,3,-6.282729575565369, 0
30.56326306663537,0,51,-4.245271086442851, 0
-7.339159231999961,-20,16,-5.660085506436817, 0
37.4303963422047,-20,52,-5.691930723031001, 0
-15.36986085625898,-20,3,-6.4962264633036195, 0
-9.141272622867483,-20,11,-5.657293442754818, 0
-7.164502827390388,-20,31,-6.262038996392695, 0
-15.372940698259804,-20,3,-3.665178440693337, 0
-19.70078687871376,-20,2,-6.244900392433152, 0
5.613244244335128,-20,45,-3.6668951225038366, 0
9.773178994900295,-20,27,-5.6291668097859535, 0
23.20696770316906,0,50,-4.832284297912737, 0
-5.799061586771405,-20,26,-6.825193256129326, 0
73.70129081674963,-20,63,-3.9537798347614945, 0
18.18460573411426,0,50,-2.2511480831742112, 0
-7.796268463645049,-20,9,-6.825996709499019, 0
-17.68179815722037,-20,2,-3.953196336993501, 0
-15.758147204742281,-20,9,-3.0280275184369945, 0
-10.423835838940361,-20,12,-2.2513451851571906, 0
-14.396055127322018,-20,14,-2.2524276212559613, 0
-10.04512236915754,-20,13,-6.826257427013986, 0
-15.368066408605955,-20,3,-5.925494827391445, 0
-16.659180371419357,-20,5,-2.2348335680259215, 0
25.074172109277505,0,50,-6.826302912650887, 0
3.0902669230331306,-20,16,-2.23557733995733, 0
-19.71468991340969,-20,2,-7.075813686590444, 0
31.0329270790189,-20,41,-7.076971428376286, 0
-8.084246706621759,-20,8,-2.200579153463071, 0
-17.65186791656892,-20,3,-2.202893539635368, 0
20.293690586254947,-20,28,-2.252882449405509, 0
-1.8792329484675783,-20,14,-7.075835403373756, 0
-14.314143086146762,-20,6,-6.156536673724471, 0
-12.320226057146819,-20,6,-2.7891909570510522, 0
79.05999021975848,0,60,-6.17355605802551, 0
75.68960072399034,0,53,21.390672729088546, 0
37.344197867317995,0,51,-3.3273419116648864, 0
-16.955790323507962,-20,7,79.18121224809701, 0
-16.312929524580458,-20,7,8.01318508856065, 0
10.421042316354498,0,111,6.579195156383221, 0
-19.908141329850455,-20,3,20.724141659760992, 0
-17.04859900466723,-20,4,-3.856546436928732, 0
-9.874738747917862,-20,7,29.86879277521374, 0
-11.858389313544162,-20,7,-9.365890462517372, 0
37.43401126238642,-20,26,-4.833112672707323, 0
-17.37659841909635,-20,3,-5.804246194864069, 0
-17.692516828223447,-20,2,57.11208854573619, 0
-10.616424783909224,-20,5,-7.085454422131186, 0
